Bedroom,Bathroom,Property Size,Latitude,Longitude,Parking Lot,Facility_Barbeque area,Facility_Club house,Facility_Gymnasium,Facility_Jogging Track,Facility_Lift,Facility_Minimart,Facility_Multipurpose hall,Facility_Parking,Facility_Playground,Facility_Sauna,Facility_Security,Facility_Squash Court,Facility_Swimming Pool,Facility_Tennis Court,price
4,3,1257,1.5597561,110.345397,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,600000
3,2,806,1.5597561,110.345397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000
2,1,1226,1.5597561,110.345397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000
2,1,660,1.5597561,110.345397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158000
3,3,2400,5.4647757,100.284463,2,1,0,1,0,0,0,0,1,0,1,1,1,1,1,950000
3,2,1195,3.17861145,101.6954799,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,365000
3,2,909,3.0991919,101.7374229,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,330000
3,2,1288,1.5597561,110.345397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
3,2,830,3.0991919,101.7374229,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,330000
2,1,530,3.2058319,101.7319177,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,185000
3,2,850,3.3194747,101.5748537,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,240000
3,2,1646,5.3873462,100.3145585,2,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1100000
3,2,1288,1.5597561,110.345397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000
3,2,650,3.1077904,101.4621432,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,170000
4,2,1142,3.0991919,101.7374229,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,430000
1,1,548,1.5597561,110.345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000
2,2,810,1.4581986,103.7649059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298000
3,2,1600,1.5597561,110.345397,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,480000
3,2,632,1.5597561,110.345397,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,250000
2,2,726,3.0533462,101.6802937,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,270000
3,2,1600,1.5597561,110.345397,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,500000
3,2,850,5.3873462,100.3145585,2,1,0,1,1,1,0,0,1,1,1,1,0,1,0,690000
3,2,1055,3.2058319,101.7319177,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,380000
3,2,915,3.051487,101.5823339,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,400000
3,2,941,3.2026423,101.6372464,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,250000
1,1,500,2.9338908,101.6455587,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,185000
3,2,720,2.8008619,101.7094012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000
3,2,850,3.3194747,101.5748537,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,198000
3,2,830,3.1505141,101.7600712,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,280000
3,2,893,1.5597561,110.345397,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,370000
2,2,855,3.0614989,101.6870879,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,255000
3,2,800,2.941765,101.8205497,2,0,0,1,1,1,1,0,1,1,0,1,0,1,0,220000
3,1,678,1.4581986,103.7649059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000
4,2,965,3.0991919,101.7374229,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000
5,3,1550,3.0342324,101.6170345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,420000
3,2,1000,1.5597561,110.345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000
3,2,1043,3.0533462,101.6802937,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,390000
3,2,920,3.0991919,101.7374229,2,1,0,1,0,1,1,0,1,1,0,1,0,1,0,330000
5,4,2987,3.0988792,101.6454202,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1028000
3,3,1038,5.9780066,116.0728988,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,600000
3,2,750,3.0739429,101.5185278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,225000
3,2,950,3.0739429,101.5185278,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,199000
3,4,1281,3.1975774,101.7139655,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,650000
3,2,1540,3.0713838,101.6089714,2,0,0,1,1,1,1,0,1,1,1,1,0,1,0,868000
3,2,1300,3.0991919,101.7374229,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,580000
3,2,1828,3.1699988,101.6521467,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1080000
2,1,495,1.5597561,110.345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78000
3,2,1288,1.5597561,110.345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
3,2,703,1.5597561,110.345397,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,220000
3,2,904,2.9179726,101.6840801,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,479000
3,2,1075,3.1975774,101.7139655,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,430000
2,2,947,5.4082015,100.3697208,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,490000
3,2,1009,3.073076,101.7626851,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,688000
3,2,1183,5.2948137,100.2595968,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,448000
3,2,1300,5.3248811,100.285231,2,1,0,1,1,1,0,1,1,1,1,1,0,1,0,620000
3,2,850,1.4581986,103.7649059,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,268000
3,2,925,1.4581986,103.7649059,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,288000
3,2,1280,3.1975774,101.7139655,2,1,0,1,1,1,1,1,1,1,0,1,0,1,0,700000
1,1,550,2.9948437,101.7896595,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,270000
3,2,878,3.17861145,101.6954799,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000
3,2,810,3.1975774,101.7139655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000
4,2,1400,1.5597561,110.345397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520000
3,2,1141,1.5369721,103.662103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000
1,1,633,3.1129733,101.6667294,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,550000
3,2,670,3.3,101.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,165000
3,2,1114,5.2948137,100.2595968,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,448000
3,2,1114,5.2948137,100.2595968,2,1,0,1,0,1,0,1,1,1,0,1,0,1,0,448000
3,2,592,3.2058319,101.7319177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385000
3,2,1112,5.3207108,100.2681554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447500
2,2,1005,1.4581986,103.7649059,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,560000
3,2,742,3.051487,101.5823339,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,330000
3,2,850,5.8626228,116.1138146,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,260000
3,2,992,2.9948437,101.7896595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
3,2,687,3.0342324,101.6170345,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,135000
3,2,1165,5.3387947,100.2751026,2,1,0,1,1,1,0,1,1,1,1,1,0,1,0,520000
3,2,1315,5.3387947,100.2751026,2,1,0,1,1,1,0,1,1,1,1,1,0,1,0,600000
3,2,1165,5.3387947,100.2751026,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,500000
5,5,5000,3.2058319,101.7319177,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2500000
3,2,1450,3.2058319,101.7319177,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,620000
3,2,1382,3.2058319,101.7319177,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,650000
2,1,494,1.5369721,103.662103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000
3,2,753,1.4522711,103.6144729,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000
3,2,850,2.718407,101.9410696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
3,2,1274,3.0340649,101.7055684,2,0,0,0,1,1,0,0,1,1,0,1,0,0,0,385000
3,2,829,3.0614989,101.6870879,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,300000
3,3,1246,3.2377898,101.6813599,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,450000
4,3,1579,2.9338908,101.6455587,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,538000
3,2,1316,1.5597561,110.345397,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,380000
3,4,2526,1.5597561,110.345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570000
3,2,1004,3.0991919,101.7374229,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,400000
3,2,1000,5.4082015,100.3697208,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,338000
3,2,991,2.1942647,102.2486651,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,338000
3,2,1050,3.0991919,101.7374229,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,370000
3,2,807,2.8008619,101.7094012,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,380000
3,1,660,2.2384286,102.2484365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148000
3,2,650,3.1998294,101.5929229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
4,4,1710,3.0894376,101.6846759,2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,930000
3,2,1463,5.2817072,100.4765976,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,628000
2,2,9,2.9338908,101.6455587,2,0,1,1,1,0,1,0,0,1,0,1,0,1,1,348000
3,2,720,5.4082015,100.3697208,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,190000
2,2,800,5.2948137,100.2595968,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,675000
3,2,882,3.083333,101.416667,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,450000
4,2,1059,3.23121755,101.7244253,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,500000
3,2,710,1.4581986,103.7649059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168000
5,3,2300,3.0988792,101.6454202,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1300000
4,3,1828,3.2058319,101.7319177,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,750000
3,2,1000,5.2948137,100.2595968,2,1,0,1,1,1,0,0,1,1,1,1,0,1,0,487000
3,2,1200,1.4581986,103.7649059,2,1,0,1,1,1,1,0,1,1,1,1,0,1,0,358000
3,2,700,5.4063559,100.2827321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235000
2,2,550,5.4063559,100.2827321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000
3,2,1000,2.1942647,102.2486651,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,255000
3,2,1044,3.0291306,101.7472119,2,1,1,1,1,1,0,1,1,1,1,1,0,1,0,420000
3,2,875,3.0340649,101.7055684,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,280000
3,2,850,2.941765,101.8205497,2,0,0,1,0,1,0,1,1,1,0,1,0,1,0,325000
3,2,1100,3.154323,101.7126043,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,440000
4,4,2233,1.5597561,110.345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000
5,4,2080,1.4581986,103.7649059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449000
3,2,1025,3.1975774,101.7139655,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,600000
2,1,513,5.4063559,100.2827321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000
2,2,872,1.4581986,103.7649059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000
3,2,700,5.290792,100.2485572,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,230000
2,2,1005,1.4581986,103.7649059,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,540000
2,1,517,1.4953437,103.9207048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118000
4,2,918,3.23121755,101.7244253,2,1,0,1,1,1,1,1,1,1,0,1,0,1,1,520000
3,2,645,3.3194747,101.5748537,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,99000
3,2,790,3.3194747,101.5748537,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,108000
3,2,1035,1.4581986,103.7649059,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,528000
2,1,520,1.5369721,103.662103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98000
2,1,624,3.2058319,101.7319177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000
3,2,934,3.18934865,101.6811497,2,0,0,1,0,0,0,0,1,1,0,1,1,1,0,600000
3,2,1085,3.17861145,101.6954799,2,1,1,1,1,0,1,0,1,1,0,1,1,1,1,560000
3,2,1234,3.18934865,101.6811497,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,770000
1,1,635,3.0027625,101.3966735,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,350000
2,2,818,1.4581986,103.7649059,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,488000
2,2,818,1.4581986,103.7649059,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,488000
2,2,818,1.4581986,103.7649059,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,488000
2,1,608,5.9780066,116.0728988,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,265000
3,2,815,2.9338908,101.6455587,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,485000
3,2,837,5.4063559,100.2827321,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,330000
4,2,1010,3.1975774,101.7139655,2,1,0,1,1,1,1,1,1,1,0,1,0,1,0,650000
3,2,750,1.5597561,110.345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
2,1,646,1.5597561,110.345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000
2,2,640,1.5597561,110.345397,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,290000
3,2,1111,5.3683584,100.3099939,2,1,0,1,0,0,0,0,1,0,0,1,1,1,0,590000
3,2,800,5.4063559,100.2827321,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,430000
3,2,1463,5.3683584,100.3099939,2,1,1,1,1,1,0,1,1,1,1,1,0,1,0,990000
3,2,1169,3.1975774,101.7139655,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,349000
3,2,1300,5.3248811,100.285231,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,730000
3,1,650,1.5369721,103.662103,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,196000
3,2,887,5.4063559,100.2827321,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,478000
4,5,2800,3.156151,101.7145204,2,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1650000
3,2,614,3.0988792,101.6454202,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,200000
4,2,1059,3.23121755,101.7244253,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,530000
3,2,1020,3.0340649,101.7055684,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,400000
3,2,1023,3.0991919,101.7374229,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,377000
3,2,818,3.0342324,101.6170345,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,375000
4,2,940,3.23121755,101.7244253,2,1,0,1,0,1,1,1,1,1,0,1,0,1,1,460000
3,2,800,3.0639307,101.7080538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000
4,2,940,3.23121755,101.7244253,2,1,0,1,0,1,1,1,1,1,0,1,0,1,1,480000
3,2,1150,5.342892,100.2863328,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,450000
4,2,1179,1.4865019,103.8854334,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,350000
3,2,1024,1.4581986,103.7649059,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,315000
3,2,710,1.4581986,103.7649059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168000
3,2,1200,1.4581986,103.7649059,2,1,0,1,1,1,1,0,1,1,1,1,0,1,0,358000
3,3,1488,5.9780066,116.0728988,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,850000
3,2,1000,3.1975774,101.7139655,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,340000
2,1,950,3.1656724,101.735074,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,530000
4,1,1059,2.1942647,102.2486651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000
3,2,969,2.9948437,101.7896595,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,229000
3,2,700,5.36340385,100.45797,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,245000
1,1,434,1.5369721,103.662103,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,250000
3,2,750,2.9179726,101.6840801,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,200000
3,2,804,3.1077904,101.4621432,2,1,0,1,1,1,1,1,1,1,0,1,0,1,0,360000
3,2,1288,2.9948437,101.7896595,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,335000
3,2,934,2.9948437,101.7896595,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,290000
4,3,1421,3.0988792,101.6454202,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,860000
4,5,1567,3.17861145,101.6954799,3,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1000000
3,2,854,2.9948437,101.7896595,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,180000
2,1,500,1.4581986,103.7649059,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,145000
3,2,650,2.9936764,101.5734047,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,160000
3,1,700,2.3117752,102.2821438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
3,2,1288,1.5597561,110.345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000
2,1,660,1.5597561,110.345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168000
2,2,550,5.4063559,100.2827321,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,150000
3,2,914,2.1942647,102.2486651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000
3,2,1018,3.0991919,101.7374229,2,1,1,1,1,1,0,1,1,1,1,1,0,1,0,458000
3,2,1399,3.0739429,101.5185278,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,480000
2,1,715,1.6012009,103.6446799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,295000
3,2,600,5.8626228,116.1138146,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,195000
3,2,1068,1.4581986,103.7649059,2,1,0,1,1,0,1,1,1,1,1,1,0,1,1,450000
2,1,580,3.0739429,101.5185278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
2,1,580,3.0739429,101.5185278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185000
3,2,835,3.0739429,101.5185278,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,320000
2,1,624,1.4596157,110.4954562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138000
3,2,750,1.5597561,110.345397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178000
3,2,720,3.2026423,101.6372464,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,185000
3,2,750,5.4509926,100.3056236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298000
3,2,891,3.0739429,101.5185278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000
3,2,680,5.3873462,100.3145585,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,230000
2,1,580,3.0739429,101.5185278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000
3,2,864,3.0991919,101.7374229,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,998000
3,1,646,5.4686686,100.2783191,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,240000
2,1,600,3.2058319,101.7319177,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,210000
3,2,850,5.8626228,116.1138146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
2,1,540,2.9948437,101.7896595,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,85000
3,2,1200,3.1827768,101.7452477,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,560000
3,2,632,1.5597561,110.345397,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,250000
3,2,800,1.5597561,110.345397,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,275000
3,2,1259,3.2537121,101.6539012,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,360000
3,2,946,3.1505141,101.7600712,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,350000
3,1,650,3.0340649,101.7055684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179000
2,1,646,3.1864418,101.6641964,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,432000
3,2,1155,3.0340649,101.7055684,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,780000
2,2,847,3.073076,101.7626851,2,1,1,1,0,1,0,1,1,1,0,1,0,1,0,460000
4,5,2124,1.5369721,103.662103,2,1,0,1,0,1,0,0,1,1,1,1,0,1,0,520000
3,2,926,3.083333,101.416667,2,1,1,1,1,1,0,0,1,1,0,1,0,1,0,456000
3,2,960,5.3683584,100.3099939,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,500000
3,2,656,3.2377898,101.6813599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155000
3,2,845,3.1975774,101.7139655,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,260000
3,2,1283,5.3683584,100.3099939,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,750000
3,2,904,3.18934865,101.6811497,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,270000
3,2,1069,2.1942647,102.2486651,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000
3,2,1160,1.5597561,110.345397,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,580000
3,2,860,3.0841851,101.7035521,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,308000
3,2,850,1.4581986,103.7649059,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,340000
4,3,1433,3.073076,101.7626851,2,1,0,1,1,0,1,0,1,1,0,1,0,1,0,350000
3,2,1222,3.073076,101.7626851,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,415000
3,2,802,3.1975774,101.7139655,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,210000
3,2,1093,3.0340649,101.7055684,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,360000
3,1,590,3.2377898,101.6813599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238000
2,1,678,3.3,101.7,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,165000
3,2,735,3.1071392,101.6785634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,235000
3,2,650,2.9948437,101.7896595,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,140000
3,2,650,2.941765,101.8205497,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,140000
3,2,1116,1.5597561,110.345397,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,450000
3,2,1190,1.5597561,110.345397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460000
4,2,1680,1.5597561,110.345397,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,430000
2,2,802,5.2817072,100.4765976,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,410000
3,2,850,3.1701003,101.6048155,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,245000
3,2,1076,5.2817072,100.4765976,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,380000
2,2,735,1.5597561,110.345397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000
4,3,1257,1.5597561,110.345397,2,0,0,1,1,1,0,0,1,1,0,1,0,1,0,600000
3,2,950,2.9948437,101.7896595,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,260000
3,2,1399,1.5597561,110.345397,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,480000
3,2,850,2.941765,101.8205497,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,230000
2,2,818,3.2026423,101.6372464,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,290000
2,2,940,5.4082015,100.3697208,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,500000
4,2,844,2.9040583,101.7862548,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,229000
3,2,1100,3.0991919,101.7374229,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,310000
3,2,750,3.0340649,101.7055684,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,200000
3,2,870,5.9780066,116.0728988,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,480000
3,2,1106,3.073076,101.7626851,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,320000
3,2,926,3.2537121,101.6539012,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,320000
3,2,1184,3.1864418,101.6641964,2,0,1,1,0,1,1,0,1,0,0,1,1,1,1,658000
3,2,755,3.0991919,101.7374229,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,250000
3,2,1052,3.083333,101.833333,2,1,0,1,0,1,1,1,1,1,0,1,0,1,0,370000
4,2,1272,3.1975774,101.7139655,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,490000
3,2,770,3.0988792,101.6454202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000
3,2,901,3.0340649,101.7055684,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,229999
2,2,735,1.5597561,110.345397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000
4,3,1257,1.5597561,110.345397,2,0,0,1,1,1,0,0,1,1,0,1,0,1,0,600000
3,2,950,2.9948437,101.7896595,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,260000
3,2,1399,1.5597561,110.345397,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,480000
3,2,850,2.941765,101.8205497,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,230000
2,2,818,3.2026423,101.6372464,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,290000
2,2,940,5.4082015,100.3697208,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,500000
4,2,844,2.9040583,101.7862548,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,229000
3,2,1100,3.0991919,101.7374229,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,310000
3,2,750,3.0340649,101.7055684,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,200000
3,2,870,5.9780066,116.0728988,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,480000
